鎝	𨱏
鎡	镃
鎢	钨
鎣	蓥
鎦	劉 镏
鎧	铠
鎩	铩
鎪	锼
鎬	镐
鎭	鎮 𨦸
鎮	镇
鎰	镒
鎲	镋
鎳	镍
鎵	镓
鎸	镌
鎻	鎖
鎿	镎
鏁	鎖
鏃	镞
鏇	镟
鏈	链
鏌	镆
鏍	镙
鏐	鎏 镠
鏑	镝
鏗	铿
鏘	𢐓 锵
鏜	镗
鏝	镘
鏞	镛
鏟	剗 铲
鏡	镜
鏢	鑣 镖
鏤	镂
鏥	銹 鏽
鏨	錾
鏰	斆 镚
鏵	铧
鏷	镤
鏹	镪
鏽	銹 锈
鏾	𠜎
鐀	匱 櫃
鐃	铙
鐋	铴
鐐	镣
鐒	铹
鐓	镦
鐔	镡
鐘	鍾 钟
鐙	镫
鐝	镢
鐠	镨
鐡	鐵
鐦	锎
鐧	锏
鐨	镄
鐫	鋑 鑴 镌
鐮	鎌 镰
鐲	镯
鐳	镭
鐵	鉄 銕 䥫 铁
鐶	鍰 镮
鐸	鈬 铎
鐺	铛
鐿	镱
鑄	𤎧 铸
鑊	镬
鑌	镔
鑑	鑒
鑒	鑑 鉴
鑔	镲
鑕	锧
鑚	鑽
鑛	礦 𨥥
鑞	镴
鑠	铄
鑢	䥨
鑣	鏢 镳
鑥	镥
鑭	镧
鑰	钥
鑱	镵
鑲	镶
鑴	鋑 鐫
鑵	罐
鑷	镊
鑹	镩
鑼	锣
鑽	鉆 鑚 钻
鑾	銮
鑿	𨰒 凿
钁	镢
钂	镋
钅	金 釒
钆	釓
钇	釔
针	針
钉	釘
钊	釗
钋	釙
钌	釕
钍	釷
钎	釺
钏	釧
钐	釤
钑	鈒
钒	釩
钓	釣
钔	鍆
钕	釹
钖	锡 鍚
钗	釵
钘	鈃
钙	鈣
钚	鈈
钛	鈦
钜	巨 鉅
钝	鈍
钞	鈔
钟	鍾 鐘
钠	鈉
钡	鋇
钢	鋼
钣	鈑
钤	鈐
钥	鑰
钦	欽
钧	鈞
钨	鎢
钩	鉤 鈎
钪	鈧
钫	鈁
钬	鈥
钭	鈄
钮	鈕
钯	鈀
钰	鈺
钱	錢
钲	鉦
钳	箝 鉗
钴	鈷
钵	缽 鉢
钶	鈳
钷	鉕
钸	鈽
钹	鈸
钺	鉞
钻	鑽
钼	鉬
钽	鉭
钾	鉀
钿	鈿
铀	鈾
铁	鐵
铂	鉑
铃	鈴
铄	鑠
铅	鉛
铆	鉚
铇	鉋
铈	鈰
铉	鉉
铊	鉈
铋	鉍
铌	鈮
铍	鈹
铎	鐸
铏	鉶
铐	銬
铑	銠
铒	鉺
铓	鋩
铔	錏
铕	銪
铖	鋮
铗	鋏
铘	鋣
铙	鐃
铚	銍
铛	鐺
铜	銅
铝	鋁
铞	銱
铟	銦
铠	鎧
铡	鍘
铢	銖
铣	銑
铤	鋌
铥	銩
铦	銛
铧	鏵
铨	銓
铩	鎩
铪	鉿
铫	銚
铬	鉻
铭	銘
铮	錚
铯	銫
铰	鉸
铱	銥
铲	鏟
铳	銃
铴	鐋
铵	銨
银	銀
铷	銣
铸	鑄
铹	鐒
铺	鋪
铻	鋙
铼	錸
铽	鋱
链	鏈
铿	鏗
销	銷
锁	鎖
锂	鋰
锃	鋥
锄	鋤
锅	鍋
锆	鋯
锇	鋨
锈	鏽 銹
锉	銼
锊	鋝
锋	鋒
锌	鋅
锍	鋶
锎	鐦
锏	鐧
锐	銳 鋭
锑	銻
锒	鋃
锓	鋟
锔	鋦
锕	錒
锖	錆
锗	鍺
锘	鍩
错	錯
锚	錨
锛	錛
锜	錡
锝	鍀
锞	錁
锟	錕
锠	錩
锡	錫
锢	錮
锣	鑼
锤	錘 鎚
锥	錐
锦	錦
锧	鑕
锨	杴 鍁
锩	錈
锪	鍃
锫	錇
锬	錟
锭	錠
键	鍵
锯	鋸
锰	錳
锱	錙
锲	鍥
锳	鍈
锴	鍇
锵	鏘
锶	鍶
锷	鍔
锸	鍤
锹	鍬
锺	鍾
锻	鍛
锼	鎪
锽	鍠
锾	鍰
锿	鎄
镀	鍍
镁	鎂
镂	鏤
镃	鎡
镄	鐨
镅	鎇
镆	鏌
镇	鎮
镈	鎛
镉	鎘
镊	鑷
镋	钂 鎲
镌	鎸 鐫
镍	鎳
镎	鎿
镏	鎦
镐	鎬
镑	鎊
镒	鎰
镓	鎵
镔	鑌
镕	鎔
镖	鏢
镗	鏜
镘	鏝
镙	鏍
镚	錋 鏰
镛	鏞
镜	鏡
镝	鏑
镞	鏃
镟	鏇
镠	鏐
镡	鐔
镢	鐝 钁
镣	鐐
镤	鏷
镥	鑥
镦	鐓
镧	鑭
镨	鐠
镩	鑹
镪	鏹
镫	鐙
镬	鑊
镭	鐳
镮	鐶
镯	鐲
镰	鐮
镱	鐿
镲	鑔
镳	鑣
镴	鑞
镵	鑱
镶	鑲
長	镸 𨱗 𠤐 𠑷 𠔊 𠑻 𠑿 𡕣 长
镸	長
长	長
門	门
閂	闩
閃	闪
閆	閻 闫
閇	閉
閈	闬
閉	閇 闭
開	𨴂 𨵑 开
閌	闶
閎	闳
閏	𥹿 闰
閑	闲
閒	𨳡 𨳢 間
間	閒 间
閔	闵
閘	闸
閙	鬧
閡	阂
関	關 闗 𨶹
閣	阁
閤	合
閥	阀
閧	哄 鬨
閨	闺
閩	闽
閫	阃
閬	阆
閭	閭 闾
閱	閲 阅
閲	閱 阅
閵	𨶄
閶	阊
閹	剦 阉
閻	閆 阎
閼	阏
閽	阍
閾	𨵨 阈
閿	阌
闃	阒
闆	板
闇	暗
闈	闱
闊	濶 阔
闋	阕
闌	阑
闍	阇
闐	阗
闒	阘
闓	闿
闔	閤 阖
闕	阙
闖	闯
闗	關 関
闘	鬥
關	寡 関 闗 关
闞	阚
闠	阓
闡	阐
闢	𨴔
闤	阛
闥	闼
门	門
闩	閂
闪	閃
闫	閻 閆
闬	閈
闭	閉
问	問
闯	闖
闰	閏
闱	闈
闲	閑
闳	閎
间	間
闵	閔
闶	閌
闷	悶
闸	閘
闹	鬧
闺	閨
闻	聞
闼	闥
闽	閩
闾	閭
闿	闓
阀	閥
阁	閣
阂	閡
阃	閫
阄	鬮
阅	閱 閲
阆	閬
阇	闍
阈	閾
阉	閹
阊	閶
阋	鬩
阌	閿
阍	閽
阎	閻
阏	閼
阐	闡
阑	闌
阒	闃
阓	闠
阔	闊
阕	闋
阖	閤 闔
阗	闐
阘	闒
阙	闕
阚	闞
阛	闤
阜	阝 𠻰
阝	邑 阜
队	隊
阡	仟
阧	陡
阨	厄 阸 呃
阪	坂
阬	坑
阮	阮
阯	址
阱	穽 汬
阳	氜 陽
阴	陰
阵	陣
阶	階
阸	阨
阾	嶺
阿	啊
陀	陁
陁	陀
际	際
陆	陸
陇	隴
陈	陳
陉	陘
陋	陋
降	降 夅
陏	隋
陔	垓
陕	陝
陗	峭
陘	陉
陜	陝 𩂘 狹
陝	陜 陕
陞	升
陟	𠌹
陡	阧
陣	𨸬 陳 阵
陥	陷
陧	隉
陨	隕
险	險
陰	阴 隂 霒 侌 𤽎 𨽙 𠊺 瘖
陳	𨸬 軙 敶 陣 陈
陵	陵 夌 𨻪 䧙
陶	匋
陷	陥
陸	𤱒 六 陆
険	險
陻	垔 堙
陼	渚
陽	昜 氜 阳 𨼘 𨽐 𣆄
隂	陰
隄	堤 䧑
隆	隆
隈	渨 偎
隉	陧
隊	队
隋	陏
隍	堭
階	堦 阶
随	隨
隐	隠 隱
隕	殒 磒 陨
隖	塢 𨻑
隙	隟
際	际
隝	塢
隟	隙
隠	隱 隐
隣	鄰
隤	墤
隧	𡑞 𨽡
隨	𨼕 遀 追 随
隩	𡒃
險	险
隮	躋
隰	𨻿
隱	𤔌 乚 隐
隲	騭
隴	陇
隶	隸
隷	隸
隸	隷 隶
隻	只
隼	鶽 鵻
隽	雋
难	難
雁	鳫 鴈
雄	赨
集	雦 亼
雇	僱
雉	𨿘 𪁩
雋	隽
雌	䧳
雍	邕
雏	雛
雑	雜
雕	㓮 彫 鵰
雖	𨾡 虽
雙	双
雛	鶵 雏
雜	雑 襍 杂
雝	廱
雞	鷄 鳮 鸡
雠	仇 讎
離	離 离
難	𩁢 𩁬 𩀙 𩁣 𩁲 𩁩 𩀏 𩁤 难
雦	集
雨	𠕒 𠕘 𠕲 𩁼 㲾 馭
雱	霶
雲	云
雳	靂
零	零 𡈍
雷	雷 𤴐 𩂩 𩇓 𤳳 䨓 𩄣 靁 㗊 𤴑
雹	𩅟 𩆗 𩇌
電	𩃿 电
雾	霧
需	𩂉
霁	霽
震	𩆉
霊	靈
霍	癨
霏	䬠
霒	陰
霛	靈
霜	孀
霡	霢
霢	霡
霣	𩆆 𩆹
霥	濛
霧	雾
霭	靄
霰	𩂪 䨘
露	露
霶	雱
霸	覇 魄 𣍸
霽	霁
靀	濛
靁	雷
靂	雳
靄	霭
靆	叇
靈	靈 霛 𩆮 𧨈 𩄀 𢩙 灵
靉	叆
靑	青 𡴑 𡴏 𡴐 𡗡 寈
青	靑
靓	靚
靔	靝
靖	靖
静	靜
靚	靜 靓
靜	㣏 静
靝	靔 天
靡	𪎓
面	麵
靥	靨
靦	覥 腼 䩄
靧	頮
靨	靥
革	𠦶
靭	韌
靱	韌
靴	鞾
靼	𩍕
鞀	鼗 鞉
鞈	䶀
鞉	鞀 鼗
鞋	鞵 𩋘 𩋧
鞌	鞍
鞍	鞌
鞏	巩
鞑	韃
鞒	橇 鞽
鞘	韒
鞙	琄
鞝	绱
鞟	鞹
鞠	𠮑
鞦	鞧
鞧	鞦
鞫	諊
鞭	𠓠
鞯	韉
鞲	韝
鞴	絥
鞵	鞋
鞶	𣎤
鞹	𩌒 鞟
鞽	橇 鞒
鞾	靴
韁	繮 缰
韂	䩞
韃	鞑
韈	襪 韤
韉	鞯
韋	𣍄 𡙝 𡚈 韦
韌	肕 靭 韧
韍	韨
韎	𣝖
韒	鞘
韓	韩
韙	韪
韜	弢 韬
韝	鞲
韞	縕 韫
韤	襪 韈
韦	韋
韧	韌
韨	韍
韩	韓
韪	韙
韫	韞
韬	韜
韭	艽 韮
韮	韭
韲	齏
韵	韻
韶	𢨍
韻	均 韵
響	𡪥 𡪆 响
頁	页
頂	𩠑 顶
頃	頔 顷
項	项
順	㥧 巡 𠈼 顺
頇	顸
須	湏 须
頊	顼
頋	顧
頌	颂
頎	颀
頏	颃
預	豫 预
頑	顽
頒	朌 颁
頓	顿
頔	頃
頗	颇
領	領 领
頚	頸
頜	颌
頟	額
頡	颉
頣	頤
頤	頉 頣 颐
頦	颏
頫	俯
頬	頰
頭	𥘖 头
頮	靧 颒
頰	颊
頲	颋
頴	穎 颕
頷	颔
頸	颈
頹	頽 颓
頻	𩔤 频
頼	賴
頽	頹 颓
顆	颗
顋	腮
題	题
額	頟 额
顎	颚
顏	颜
顒	颙
顓	颛
顔	顏 颜
顕	顯
顖	囟
願	愿 𩕾
顙	颡
顚	顛
顛	颠
類	類 𩔗 类
顢	颟
顥	皓 皝 颢
顦	憔
顧	頋 𪄮 顾
顫	颤
顬	颥
顯	顕 㬎 显
顰	嚬 颦
顱	髗 颅
顳	颞
顴	颧
页	頁
顶	頂
顷	頃
顸	頇
项	項
顺	順
须	須 鬚
顼	頊
顽	頑
顾	顧
顿	頓
颀	頎
颁	頒
颂	頌
颃	頏
预	預
颅	顱
领	領
颇	頗
颈	頸
颉	頡
颊	頰
颋	頲
颌	頜
颍	潁
颎	熲
颏	頦
颐	頤
频	頻
颒	頮
颓	頹 頽
颔	頷
颕	頴
颖	穎
颗	顆
题	題
颙	顒
颚	顎
颛	顓
颜	顏 顔
额	額
颞	顳
颟	顢
颠	顛
颡	顙
颢	顥
颣	纇
颤	顫
颥	顬
颦	顰
颧	顴
風	𠙊 𠙈 凬 飌 檒 风
颭	飐
颮	猋 飇 飑
颯	飒
颱	台
颳	刮
颶	飓
颸	飔
颺	飏
颻	飖
颼	䬒 飕
飀	飗
飄	飃 飘
飆	飙
飇	猋 颮
飈	飚
飌	風
风	風
飏	颺
飐	颭
飑	颮
飒	颯
飓	颶
飔	颸
飕	颼
飖	颻
飗	飀
飘	飄
飙	飆
飚	飈
飛	𩙱 𦐭 飞
飜	翻
飞	飛
食	饣 飠 𩚃 餐
飠	食 饣
飡	餐
飢	饑 饥
飣	饤
飤	飼
飥	饦
飦	饘
飨	饗
飩	饨
飪	餁 䏕 𦜙 饪
飫	饇 秗 饫
飭	饬
飮	飲 𣲎 𩚜 淾 𣶗 㱃 𩚕 𨡳
飯	饭
飰	飯
飲	飮 饮
飴	䬮 饴
飼	飼 飤 饲
飽	𩜿 𩜕 𩛞 饱
飾	餙 饰
飿	饳
餁	飪
餂	舔 甛
餃	饺
餄	饸
餅	餠 饼
餉	饟 𩜋 饷
養	䍩 𢼝 养
餌	饵
餍	饜
餎	饹
餏	饻
餐	食 飡
餑	饽
餒	餧 馁
餓	饿
餕	馂
餖	饾
餘	馀 余
餙	飾
餚	肴
餛	餫 馄
餜	䴹 馃
餝	飾
餞	饯
餟	醊
餠	餅
餡	馅
餧	喂 餒
館	館 舘 馆
餫	餛
餱	糇
餳	饧
餵	諉 喂
餶	馉
餷	馇
餹	糖
餺	馎
餻	糕
餼	饩
餽	饋
餾	馏
餿	馊
饁	馌
饃	馍
饅	馒
饇	飫
饈	𦟤 馐
饉	馑
饊	糤 馓
饋	餽 匱 櫃 𠩸 馈
饌	䉵 籑 馔
饍	膳
饐	䬥
饑	飢 𩜆 𩚮 饥
饒	饶
饕	叨
饗	飨
饘	飦
饜	餍
饞	嚵 馋
饟	餉
饡	𩛻 䬤
饢	馕
饣	飠
饤	飣
饥	飢 饑
饦	飥
饧	餳
饨	飩
饩	餼
饪	飪
饫	飫
饬	飭
饭	飯
饮	飮 飲
饯	餞
饰	飾
饱	飽
饲	飼
饳	飿
饴	飴
饵	餌
饶	饒
饷	餉
饸	餄
饹	餎
饺	餃
饻	餏
饼	餅
饽	餑
饾	餖
饿	餓
馀	餘 余
馁	餒
馂	餕
馃	餜
馄	餛
馅	餡
馆	館
馇	餷
馈	餽 饋
馉	餶
馊	餿
馋	饞
馌	饁
馍	饃
馎	餺
馏	餾
馐	饈
馑	饉
馒	饅
馓	糤 饊
馔	饌
馕	饢
首	𩠐 𥃻
馘	聝
香	㿝
馚	馩
馧	蒀
馩	馚
馬	𢒠 𩡬 𢒗 马
馭	御 驭
馮	淜 冯
馱	駄 䭾 驮
馳	𧂓 驰
馴	訓 驯
馹	驲
馿	驢
駁	駮 驳
駄	馱
駅	驛
駆	驅
駈	驅
駐	驻
駑	驽
駒	驹
駔	驵
駕	𩢟 驾
駘	骀
駙	驸
駛	𩢲 驶
駝	驼
駞	駝
駟	驷
駡	罵 骂
駢	騈 骈
駦	騰
駪	侁 詵
駭	骇
駮	駁
駰	骃
駱	駱 骆
駸	骎
駿	骏
騁	𩧢 骋
騂	骍
騃	呆
騅	骓
騈	駢
騌	鬃 騣 骔
騍	骒
騎	骑
騏	䭼 䭶 骐
騐	驗
騒	騷
験	驗
騖	骛
騗	騙
騘	驄
騙	騗 骗
騣	鬃 騌
騤	骙
騧	䯄
騨	驒
騫	骞
騭	隲 骘
騮	骝
騰	駦 腾
騶	驺
騷	骚
騸	骟
騺	驇
騾	驘 骡
驀	蓦
驁	骜
驂	骖
驃	骠
驄	騘 骢
驅	敺 驱
驇	騺
驊	𦽊 骅
驌	骕
驍	骁
驏	骣
驒	騨
驕	骄
驗	騐 验
驘	騾
驚	惊
驛	驿
驟	骤
驢	馿 驴
驤	骧
驥	蘎 骥
驦	骦
驩	歡
驪	骊
驫	骉
马	馬
驭	馭
驮	馱
驯	馴
驰	馳
驱	驅
驲	馹
驳	駁
驴	驢
驵	駔
驶	駛
驷	駟
驸	駙
驹	駒
驺	騶
驻	駐
驼	駝
驽	駑
驾	駕
驿	驛
骀	駘
骁	驍
骂	罵 駡
骃	駰
骄	驕
骅	驊
骆	駱
骇	駭
骈	駢
骉	驫
骊	驪
骋	騁
验	驗
骍	騂
骎	駸
骏	駿
骐	騏
骑	騎
骒	騍
骓	騅
骔	鬃 騌
骕	驌
骖	驂
骗	騙
骘	騭
骙	騤
骚	騷
骛	騖
骜	驁
骝	騮
骞	騫
骟	騸
骠	驃
骡	騾
骢	驄
骣	驏
骤	驟
骥	驥
骦	驦
骧	驤
骫	骪
骯	腌 肮
骴	胔 𦙼
骵	體
骻	胯
骽	腿
骾	挭 鯁
髃	腢
髄	髓
髅	髏
髋	髖
髌	臏 髕
髏	髅
髒	脏
髓	膸
體	𩪆 体
髕	臏 髌
髖	髋
髗	臚 顱
高	髙
髙	高
髣	仿 彷
髦	犛
髪	髮
髮	𩠖 𩑛 𩑱 𤕥 发
髯	髥
髴	彿
髻	䯻
髼	鬅
鬀	剃
鬂	鬢
鬃	骔
鬅	髼
鬆	松
鬊	𡿦
鬍	胡
鬒	㐱
鬓	𩯭 鬢
鬚	须
鬢	鬂 鬓
鬣	巤
鬥	鬬 鬭 鬦 鬪 斗
鬦	鬥
鬧	閙 闹
鬨	哄 閧
鬩	阋
鬪	鬥 鬬
鬬	鬥 鬪
鬭	鬥
鬮	䰗 阄
鬰	鬱
鬱	鬰 𦉚 欝 郁
鬲	䰜
鬵	𩱠
鬶	鬹
鬹	鬶
鬻	粥
鬼	𩲡 𢇼 𣆠
魁	𩲔
魄	霸
魅	𢑘
魇	魘
魉	魎
魎	魉
魏	巍
魑	𩳩
魘	魇
魙	聻
魚	𤉯 鱼
魛	鱽
魟	鰩
魢	鱾
魦	鯊
魨	鲀
魯	魯 𣥐 旅 鲁
魴	鲂
魷	鰌 鱿
魺	鲄
鮁	鲅
鮃	鲆
鮊	鲌
鮋	鲉
鮍	鲏
鮎	鲇
鮐	鲐
鮑	鲍
鮒	鲋
鮓	鲊
鮚	鲒
鮜	鲘
鮝	鯗 鲞
鮞	鲕
鮦	鲖
鮧	鯷
鮨	䱈
鮪	鲔
鮫	鲛
鮭	鲑
鮮	尟 鱻 鲜
鮳	鲓
鮶	鲪
鮺	鲝
鯀	鲧
鯁	挭 骾 鲠
鯇	鲩
鯉	鲤
鯊	魦 鲨
鯋	鯊
鯒	鲬
鯔	鲻
鯕	鲯
鯖	鲭
鯗	鮝 鲞
鯛	鲷
鯝	鲴
鯡	鲱
鯢	鲵
鯤	鲲
鯧	䱽 鲳
鯨	鲸
鯪	鲮
鯫	鲰
鯰	鲇 鲶
鯴	鲺
鯷	鮧 鳀
鯽	鲫
鯿	鳊
鰁	鳈
鰂	鲗
鰃	鳂
鰈	鲽
鰉	鱑 鳇
鰌	鰍 魷
鰍	鰌 鳅
鰏	鲾
鰐	鱷 鳄
鰒	鳆
鰓	鳃
鰕	蝦
鰛	鳁
鰜	鳒
鰟	鳑
鰠	鳋
鰣	鲥
鰥	𩶊 鳏
鰨	鳎
鰩	魟 鳐
鰭	鳍
鰮	鳁
鰱	鲢
鰲	鼇 鳌
鰳	鳓
鰵	鳘
鰷	鲦
鰹	鲣
鰺	鲹
鰻	鳗
鰼	鳛
鰾	鳔
鱂	鳉
鱅	鳙
鱈	鳕
鱉	龞 鼈 鳖
鱑	鰉
鱒	鳟
鱓	鱔 䱇
鱔	鱓 鳝
鱖	鳜
鱗	鱗 鳞
鱘	鲟
鱝	鲼
鱟	鲎
鱠	膾 鲙
鱣	鳣
鱤	鳡
鱧	鳢
鱨	鲿
鱭	鲚
鱯	鳠
鱷	鰐 鳄
鱸	鲈
鱺	鲡
鱻	鮮
鱼	魚
鱽	魛
鱾	魢
鱿	魷
鲀	魨
鲁	魯
鲂	魴
鲃	䰾
鲄	魺
鲅	鮁
鲆	鮃
鲇	鮎 鯰
鲈	鱸
鲉	鮋
鲊	鮓
鲋	鮒
鲌	鮊
鲍	鮑
鲎	鱟
鲏	鮍
鲐	鮐
鲑	鮭
鲒	鮚
鲓	鮳
鲔	鮪
鲕	鮞
鲖	鮦
鲗	鰂
鲘	鮜
鲙	鱠
鲚	鱭
鲛	鮫
鲜	鮮
鲝	鮺
鲞	鮝 鯗
鲟	鱘
鲠	鯁
鲡	鱺
鲢	鰱
鲣	鰹
鲤	鯉
鲥	鰣
鲦	鰷
鲧	鯀
鲨	鯊
鲩	鯇
鲪	鮶
鲫	鯽
鲬	鯒
鲭	鯖
鲮	鯪
鲯	鯕
鲰	鯫
鲱	鯡
鲲	鯤
鲳	鯧
鲴	鯝
鲵	鯢
鲶	鯰
鲷	鯛
鲸	鯨
鲹	鰺
鲺	鯴
鲻	鯔
鲼	鱝
鲽	鰈
鲾	鰏
鲿	鱨
鳀	鯷
鳁	鰛 鰮
鳂	鰃
鳃	鰓
鳄	鰐 鱷
鳅	鰍
鳆	鰒
鳇	鰉
鳈	鰁
鳉	鱂
鳊	鯿
鳋	鰠
鳌	鰲
鳍	鰭
鳎	鰨
鳏	鰥
鳐	鰩
鳑	鰟
鳒	鰜
鳓	鰳
鳔	鰾
鳕	鱈
鳖	鱉
鳗	鰻
鳘	鰵
鳙	鱅
鳚	䲁
鳛	鰼
鳜	鱖
鳝	鱔
鳞	鱗
鳟	鱒
鳠	鱯
鳡	鱤
鳢	鱧
鳣	鱣
鳥	鸟
鳧	凫
鳩	鸠
鳫	雁
鳬	凫
鳮	雞 鷄
鳯	鳳
鳲	鸤
鳳	鳯 𠤈 𧱶 𪆍 鴌 凤
鳴	鸣
鳶	鸢
鳽	鸇
鳾	䴓
鴃	鵙
鴄	裒
鴆	酖 鸩
鴇	鸨
鴈	雁 𩾦
鴉	鵶 鸦
鴌	鳳
鴎	鷗
鴒	鸰
鴕	鸵
鴛	鸳
鴝	𪁖 𩿩 朐 鸜 鸲
鴞	梟 鸮
鴟	鸱
鴣	鸪
鴦	鸯
鴨	鵪 𪁨 鸭
鴬	鶯
鴯	鸸
鴰	鸹
鴳	鷃
鴴	鸻
鴷	䴕
鴺	鵜
鴻	䲨 鸿
鴿	鸽
鵁	䴔
鵂	鸺
鵃	鸼
鵉	鸞
鵐	鹀
鵑	鹃
鵒	鹆
鵓	鹁
鵙	鴃
鵜	鴺 鹈
鵝	䳗 鵞 鹅
鵞	鵝
鵠	鹄
鵡	鹉
鵪	鴨 鹌
鵬	鹏
鵮	鹐
鵯	鹎
鵰	彫 雕
鵲	鹊
鵷	鹓
鵻	隼
鵾	鹍
鶂	鶃
鶃	鶂
鶄	䴖
鶇	鸫
鶉	鹑
鶊	鹒
鶏	雞
鶓	鹋
鶖	鹙
鶘	鹕
鶚	鹗
鶡	鹖
鶥	鹛
鶩	鹜
鶪	䴗
鶬	鸧
鶯	鸎 莺
鶲	鹟
鶴	鹤
鶵	雛
鶹	鹠
鶺	鹡
鶻	鹘
鶼	鹣
鶽	隼
鶿	鹚
鷀	鹚
鷁	鹢
鷂	鹞
鷃	鴳
鷄	雞 鳮 鸡
鷈	䴘
鷊	鹝
鷏	鷆
鷓	鹧
鷖	鹥
鷗	鸥
鷙	鸷
鷚	鹨
鷥	鸶
鷦	鹪
鷩	氅
鷫	鹔
鷯	鹩
鷰	燕
鷲	鹫
鷳	鹇
鷸	鹬
鷹	鹰
鷺	鷺 鹭
鷽	鸴
鷿	䴙
鸂	㶉
鸇	鳽 𪄃 鹯
鸌	鹱
鸎	鶯
鸏	鹲
鸕	鸬
鸘	鹴
鸚	鹦
鸛	鹳
鸜	朐 鴝
鸝	鹂
鸞	鸾
鸟	鳥
鸠	鳩
鸡	雞 鷄
鸢	鳶
鸣	鳴
鸤	鳲
鸥	鷗
鸦	鴉
鸧	鶬
鸨	鴇
鸩	鴆
鸪	鴣
鸫	鶇
鸬	鸕
鸭	鴨
鸮	鴞
鸯	鴦
鸰	鴒
鸱	鴟
鸲	鴝
鸳	鴛
鸴	鷽
鸵	鴕
鸶	鷥
鸷	鷙
鸸	鴯
鸹	鴰
鸺	鵂
鸻	鴴
鸼	鵃
鸽	鴿
鸾	鸞
鸿	鴻
鹀	鵐
鹁	鵓
鹂	鸝
鹃	鵑
鹄	鵠
鹅	鵝
鹆	鵒
鹇	鷳
鹈	鵜
鹉	鵡
鹊	鵲
鹋	鶓
鹌	鵪
鹍	鵾
鹎	鵯
鹏	鵬
鹐	鵮
鹑	鶉
鹒	鶊
鹓	鵷
鹔	鷫
鹕	鶘
鹖	鶡
鹗	鶚
鹘	鶻
鹙	鶖
鹚	鶿 鷀
鹛	鶥
鹜	鶩
鹝	鷊
鹞	鷂
鹟	鶲
鹠	鶹
鹡	鶺
鹢	鷁
鹣	鶼
鹤	鶴
鹥	鷖
鹦	鸚
鹧	鷓
鹨	鷚
鹩	鷯
鹪	鷦
鹫	鷲
鹬	鷸
鹭	鷺
鹯	鸇
鹰	鷹
鹱	鸌
鹲	鸏
鹳	鸛
鹴	鸘
鹵	卤
鹸	鹼
鹹	咸
鹺	鹾
鹻	堿 碱 鹼
鹼	硷 堿 碱 鹻
鹽	䀋 塩 𥂁 盐
鹾	鹺
鹿	鹿
麀	𪋎
麁	粗
麄	粗 觕 麤
麇	麕
麐	麟
麓	梺 㯟
麕	麇
麗	𠧥 𠀙 麗 𪋘 丽
麞	獐
麟	麟 麐
麤	粗 觕 麄
麥	麦
麦	麥
麩	麸
麪	麵
麫	麵
麯	麴
麰	牟
麴	麹 𥶶 麯
麵	麺 麪 麫 面
麸	麩
麺	麵
麻	菻 蔴
麼	麽 尛 庅 么
麽	麼 庅 么
黀	𪎪
黃	𡕛 黄
黄	黃
黉	黌
黌	黉
黎	黎
黏	粘
黑	黒
黒	黑
黔	𦌣
默	黙 嘿
黙	默
點	奌 点
黡	黶
黥	䵞
黨	党
黩	黷
黪	黲
黲	黪
黶	黡
黷	黩
黽	黾
黾	黽
黿	鼋
鼂	鼌 𪓨 𪓲
鼃	蛙
鼄	蛛
鼅	蜘
鼇	鰲
鼈	鱉
鼉	鼍
鼋	黿
鼌	鼂
鼍	鼉
鼎	鼑 𪔂
鼏	冪 幂
鼑	鼎
鼓	皼 𩉲 皷 鼔
鼔	皷 鼓
鼕	冬
鼗	鞀 鞉
鼠	鼡
鼡	鼠
鼦	貂
鼴	鼹
鼹	鼴
鼻	自
齁	𪖙
齅	嗅
齊	亝 斉 斋 齋 齐
齋	斎 斋 齊
齎	賫 赍
齏	韲 齑
齐	齊
齑	齏
齒	歯 𠚒 𠔒 𦥒 𣥫 𦥪 齿
齔	龀
齕	龁
齗	龂
齙	龅
齜	龇
齟	龃
齠	龆
齡	齢 龄
齢	齡
齦	啃 龈
齧	嚙 囓
齩	咬
齪	龊
齬	龉
齲	龋
齶	腭
齷	龌
齹	𪙐
齿	齒
龀	齔
龁	齕
龂	齗
龃	齟
龄	齡
龅	齙
龆	齠
龇	齜
龈	齦
龉	齬
龊	齪
龋	齲
龌	齷
龍	竜 𦱉 𢅛 𠊋 㰍 𥫈 龒 䰱 龙
龎	龐 厐
龐	厐 龎 庞
龒	龍
龓	䪊
龔	龚
龕	龛
龗	𩆇 𪚙 𩆈
龙	龍
龚	龔
龛	龕
龜	𠃾 𠁴 𤕣 龟
龝	䆋 秋
龟	龜
龠	籥
龡	吹
龢	和 咊
龤	諧
龥	籲
㐀	丘
㐁	𠀬
㐅	五
㐫	凶
㐮	襄
㐯	庸
㐰	信
㐱	鬒
㐴	攀
㑁	𠭴
㑄	侮
㑌	尩
㑝	𢙱
㑩	儸
㒇	儛
㒋	廝 厮
㒌	煢
㒚	穩 文
㒞	儶
㒪	錫
㒰	全
㒲	財
㒳	兩
㒶	公
㒷	興
㓁	网
㓝	𠜚
㓟	披
㓣	割
㓥	劏
㓮	彫 雕
㓷	劓
㓸	斲
㔉	劚
㔍	䥷
㔱	斞
㔲	簋
㔾	卩
㕂	吟
㕑	𢊍 厨
㕕	幻
㕚	爪 爫
㕛	友
㕜	史
㕞	刷
